Código província,Província,x,y
ARCH,Trades - Archipelagic Deep Basins Province,151.5,-10.0
ARCH,Trades - Archipelagic Deep Basins Province,150.5,-9.5
ARCH,Trades - Archipelagic Deep Basins Province,150.0,-9.0
ARCH,Trades - Archipelagic Deep Basins Province,150.0,-9.5
ARCH,Trades - Archipelagic Deep Basins Province,150.5,-9.5
ARCH,Trades - Archipelagic Deep Basins Province,157.5,-8.5
ARCH,Trades - Archipelagic Deep Basins Province,158.0,-8.5
ARCH,Trades - Archipelagic Deep Basins Province,158.0,-8.0
ARCH,Trades - Archipelagic Deep Basins Province,157.5,-8.0
ARCH,Trades - Archipelagic Deep Basins Province,157.0,-8.0
ARCH,Trades - Archipelagic Deep Basins Province,157.0,-8.5
ARCH,Trades - Archipelagic Deep Basins Province,157.5,-8.5
ARCH,Trades - Archipelagic Deep Basins Province,156.5,-8.0
ARCH,Trades - Archipelagic Deep Basins Province,157.0,-8.0
ARCH,Trades - Archipelagic Deep Basins Province,157.0,-7.5
ARCH,Trades - Archipelagic Deep Basins Province,156.5,-7.5
ARCH,Trades - Archipelagic Deep Basins Province,156.5,-8.0
ARCH,Trades - Archipelagic Deep Basins Province,161.5,-10.0
ARCH,Trades - Archipelagic Deep Basins Province,161.5,-10.5
ARCH,Trades - Archipelagic Deep Basins Province,162.0,-10.5
ARCH,Trades - Archipelagic Deep Basins Province,162.0,-11.0
ARCH,Trades - Archipelagic Deep Basins Province,162.5,-11.0
ARCH,Trades - Archipelagic Deep Basins Province,162.5,-10.5
ARCH,Trades - Archipelagic Deep Basins Province,162.0,-10.5
ARCH,Trades - Archipelagic Deep Basins Province,161.5,-10.5
ARCH,Trades - Archipelagic Deep Basins Province,161.5,-10.0
ARCH,Trades - Archipelagic Deep Basins Province,153.0,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,153.5,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,154.0,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,153.5,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,153.0,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,160.0,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,160.5,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,160.5,-12.0
ARCH,Trades - Archipelagic Deep Basins Province,160.5,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,160.0,-11.5
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-15.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-15.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-15.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-15.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-14.5
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-15.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-15.5
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-15.5
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,168.5,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-15.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,167.5,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,167.5,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,167.5,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,167.5,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,168.5,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.0
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-17.0
ARCH,Trades - Archipelagic Deep Basins Province,168.5,-17.0
ARCH,Trades - Archipelagic Deep Basins Province,168.5,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,168.0,-16.5
ARCH,Trades - Archipelagic Deep Basins Province,165.5,-21.5
ARCH,Trades - Archipelagic Deep Basins Province,166.0,-22.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-22.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-22.5
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-22.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-22.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-22.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-22.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-22.0
ARCH,Trades - Archipelagic Deep Basins Province,166.5,-21.5
ARCH,Trades - Archipelagic Deep Basins Province,166.0,-21.5
ARCH,Trades - Archipelagic Deep Basins Province,165.5,-21.5
ARCH,Trades - Archipelagic Deep Basins Province,165.5,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,165.0,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,165.0,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,165.0,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,165.0,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,164.5,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,164.5,-20.0
ARCH,Trades - Archipelagic Deep Basins Province,164.5,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,164.0,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,164.0,-20.0
ARCH,Trades - Archipelagic Deep Basins Province,164.0,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,164.5,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,164.5,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,165.0,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,165.0,-21.5
ARCH,Trades - Archipelagic Deep Basins Province,165.5,-21.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,167.5,-21.0
ARCH,Trades - Archipelagic Deep Basins Province,167.5,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,167.0,-20.5
ARCH,Trades - Archipelagic Deep Basins Province,126.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,126.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,126.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,126.5,3.5
ARCH,Trades - Archipelagic Deep Basins Province,126.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,125.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,124.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,123.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,122.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,121.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,2.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,3.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,121.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,122.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,122.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,122.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,123.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,124.0,6.5
ARCH,Trades - Archipelagic Deep Basins Province,124.0,6.0
ARCH,Trades - Archipelagic Deep Basins Province,124.5,6.0
ARCH,Trades - Archipelagic Deep Basins Province,125.0,6.0
ARCH,Trades - Archipelagic Deep Basins Province,125.5,6.0
ARCH,Trades - Archipelagic Deep Basins Province,125.0,6.0
ARCH,Trades - Archipelagic Deep Basins Province,125.0,5.5
ARCH,Trades - Archipelagic Deep Basins Province,125.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,125.5,6.0
ARCH,Trades - Archipelagic Deep Basins Province,125.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,126.0,6.5
ARCH,Trades - Archipelagic Deep Basins Province,126.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,119.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,119.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,121.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,122.0,10.5
ARCH,Trades - Archipelagic Deep Basins Province,122.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,123.0,10.5
ARCH,Trades - Archipelagic Deep Basins Province,123.0,10.0
ARCH,Trades - Archipelagic Deep Basins Province,122.5,10.0
ARCH,Trades - Archipelagic Deep Basins Province,122.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,122.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,121.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,123.5,10.0
ARCH,Trades - Archipelagic Deep Basins Province,123.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,123.0,9.5
ARCH,Trades - Archipelagic Deep Basins Province,123.0,10.0
ARCH,Trades - Archipelagic Deep Basins Province,123.5,10.0
ARCH,Trades - Archipelagic Deep Basins Province,123.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,123.5,10.0
ARCH,Trades - Archipelagic Deep Basins Province,99.5,9.0
ARCH,Trades - Archipelagic Deep Basins Province,99.0,9.5
ARCH,Trades - Archipelagic Deep Basins Province,99.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,99.0,9.5
ARCH,Trades - Archipelagic Deep Basins Province,99.0,10.0
ARCH,Trades - Archipelagic Deep Basins Province,99.0,10.5
ARCH,Trades - Archipelagic Deep Basins Province,99.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,99.5,11.0
ARCH,Trades - Archipelagic Deep Basins Province,99.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,99.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,99.5,9.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,13.5
ARCH,Trades - Archipelagic Deep Basins Province,98.0,14.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,14.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,13.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,12.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,12.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,99.0,12.0
ARCH,Trades - Archipelagic Deep Basins Province,99.0,11.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,99.0,11.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,11.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,10.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,10.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,9.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,8.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,8.0
ARCH,Trades - Archipelagic Deep Basins Province,98.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,8.0
ARCH,Trades - Archipelagic Deep Basins Province,99.0,8.0
ARCH,Trades - Archipelagic Deep Basins Province,99.0,7.5
ARCH,Trades - Archipelagic Deep Basins Province,99.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,98.0,4.5
ARCH,Trades - Archipelagic Deep Basins Province,98.0,5.0
ARCH,Trades - Archipelagic Deep Basins Province,97.5,5.0
ARCH,Trades - Archipelagic Deep Basins Province,97.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,97.5,5.0
ARCH,Trades - Archipelagic Deep Basins Province,97.0,5.0
ARCH,Trades - Archipelagic Deep Basins Province,97.0,5.5
ARCH,Trades - Archipelagic Deep Basins Province,96.5,5.0
ARCH,Trades - Archipelagic Deep Basins Province,96.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,96.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,96.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,95.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,93.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,92.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,92.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,92.5,11.0
ARCH,Trades - Archipelagic Deep Basins Province,92.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,93.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,12.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,94.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,95.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,96.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,97.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,98.0,14.5
ARCH,Trades - Archipelagic Deep Basins Province,98.0,14.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,13.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,12.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,11.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,12.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,11.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,10.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,98.5,11.0
ARCH,Trades - Archipelagic Deep Basins Province,98.0,11.0
ARCH,Trades - Archipelagic Deep Basins Province,120.5,22.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,21.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,20.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,19.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,18.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,18.0
ARCH,Trades - Archipelagic Deep Basins Province,120.5,17.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,17.0
ARCH,Trades - Archipelagic Deep Basins Province,120.5,16.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,16.0
ARCH,Trades - Archipelagic Deep Basins Province,120.0,16.0
ARCH,Trades - Archipelagic Deep Basins Province,120.0,16.5
ARCH,Trades - Archipelagic Deep Basins Province,120.0,16.0
ARCH,Trades - Archipelagic Deep Basins Province,120.0,15.5
ARCH,Trades - Archipelagic Deep Basins Province,120.0,15.0
ARCH,Trades - Archipelagic Deep Basins Province,120.0,14.5
ARCH,Trades - Archipelagic Deep Basins Province,120.0,15.0
ARCH,Trades - Archipelagic Deep Basins Province,120.5,15.0
ARCH,Trades - Archipelagic Deep Basins Province,120.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,120.0,14.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,15.0
ARCH,Trades - Archipelagic Deep Basins Province,121.0,15.0
ARCH,Trades - Archipelagic Deep Basins Province,121.0,14.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,14.0
ARCH,Trades - Archipelagic Deep Basins Province,121.0,14.0
ARCH,Trades - Archipelagic Deep Basins Province,121.0,13.5
ARCH,Trades - Archipelagic Deep Basins Province,121.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,121.5,14.0
ARCH,Trades - Archipelagic Deep Basins Province,121.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,121.0,13.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,12.5
ARCH,Trades - Archipelagic Deep Basins Province,119.5,12.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,12.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,117.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,116.0,6.0
ARCH,Trades - Archipelagic Deep Basins Province,116.0,5.5
ARCH,Trades - Archipelagic Deep Basins Province,115.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,115.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,114.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,113.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,112.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,112.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,112.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,111.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,109.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,108.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,107.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,106.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,105.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,104.5,4.5
ARCH,Trades - Archipelagic Deep Basins Province,104.5,5.5
ARCH,Trades - Archipelagic Deep Basins Province,104.5,6.5
ARCH,Trades - Archipelagic Deep Basins Province,104.5,7.5
ARCH,Trades - Archipelagic Deep Basins Province,104.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,105.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,106.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,107.5,8.5
ARCH,Trades - Archipelagic Deep Basins Province,107.5,9.5
ARCH,Trades - Archipelagic Deep Basins Province,107.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,108.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,109.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,10.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,11.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,12.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,14.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,15.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,16.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,17.5
ARCH,Trades - Archipelagic Deep Basins Province,110.5,18.5
ARCH,Trades - Archipelagic Deep Basins Province,111.5,18.5
ARCH,Trades - Archipelagic Deep Basins Province,112.5,18.5
ARCH,Trades - Archipelagic Deep Basins Province,113.5,18.5
ARCH,Trades - Archipelagic Deep Basins Province,114.5,18.5
ARCH,Trades - Archipelagic Deep Basins Province,114.5,19.5
ARCH,Trades - Archipelagic Deep Basins Province,114.5,20.5
ARCH,Trades - Archipelagic Deep Basins Province,115.5,20.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,20.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,21.5
ARCH,Trades - Archipelagic Deep Basins Province,116.5,22.5
ARCH,Trades - Archipelagic Deep Basins Province,117.5,22.5
ARCH,Trades - Archipelagic Deep Basins Province,118.5,22.5
ARCH,Trades - Archipelagic Deep Basins Province,119.5,22.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,22.5
ARCH,Trades - Archipelagic Deep Basins Province,120.0,14.0
ARCH,Trades - Archipelagic Deep Basins Province,120.0,13.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,13.5
ARCH,Trades - Archipelagic Deep Basins Province,120.5,14.0
ARCH,Trades - Archipelagic Deep Basins Province,120.0,14.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-163.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-162.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-163.0,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-162.5,54.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-162.5,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-162.0,55.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-162.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-161.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-161.0,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-160.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-159.5,55.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-159.5,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-159.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.5,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-159.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.5,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.0,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.5,56.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.0,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-158.0,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-157.5,56.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-157.5,57.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-157.0,57.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-156.5,57.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-156.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-156.0,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,57.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-155.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.5,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,58.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,58.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.5,59.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-154.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-153.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.0,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,61.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-149.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-150.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,61.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,60.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.0,60.0
ALSK,Coastal - Alaska Downwelling Coastal Province,-152.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.5,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,59.5
ALSK,Coastal - Alaska Downwelling Coastal Province,-151.0,60.0
